loan_id,origination_date,sector,loan_type,collateral,initial_rating,credit_score,ead,defaulted,pd_raw,pd_calibrated,lgd_predicted,ecl_predicted,risk_band,pd_covid_stressed,lgd_covid_stressed,ecl_covid_stressed,covid_incremental_ecl
L003587,2023-04-01,Industrials,mortgage,secured,BB,690,1395057.09,0,0.13902525627921783,0.05038970466851281,0.4627089423229198,32526.82599396418,Very Low,0.12639618778611988,0.5244343152287974,92473.44927003786,59946.62327607368
L003609,2023-09-01,Consumer,mortgage,secured,AAA,811,260964.11,0,0.08689659038780319,0.033893123548077206,0.5377952114548068,4756.738854237856,Very Low,0.07986236512673442,0.6030151034621443,12567.5650302313,7810.826175993445
L003612,2023-09-01,Consumer,term_loan,partially_secured,BBB,705,72361.97,0,0.11246883499631784,0.04120689323518768,0.5953909531094729,1775.3438720486704,Very Low,0.09709580023271759,0.667595637786567,4690.555913767768,2915.212041719098
L003616,2023-09-01,Telecom,bond,unsecured,B,684,33526209.65,0,0.39389886753311715,0.2863705450642416,0.6501491894755436,6242029.661475661,Very High,0.7183286229482926,0.736879091351581,17746138.316630777,11504108.655155115
L003621,2023-05-01,Industrials,term_loan,secured,AA,780,2690909.58,0,0.07929635533810424,0.03197223166864642,0.4369218116513839,37590.29913618063,Very Low,0.08019829099051619,0.4952071813256785,106868.85406095845,69278.55492477783
L003632,2023-05-01,Consumer,term_loan,unsecured,B,644,120000.31,0,0.4166059694733806,0.32457439984706565,0.7357353732954727,28656.178096305026,Very High,0.76479464026406,0.8249600085660327,75711.1947447672,47055.01664846217
L003633,2023-06-01,Technology,bond,secured,BBB,705,2035323.19,0,0.17332296533636937,0.0651307750580749,0.5766935011465306,76447.74589206096,Very Low,0.15940808996186304,0.6408025953573199,207906.46823229955,131458.72234023857
L003656,2023-06-01,Telecom,lease,secured,BBB,819,92783.48,0,0.114763373989738,0.04193255426586722,0.45602175224058167,1774.2202597127182,Very Low,0.10518314289532751,0.5168550539894753,5044.121838662821,3269.9015789501027
L003658,2023-01-01,Financials,revolving,partially_secured,A,760,2626530.26,0,0.12709592072806955,0.04604664347030619,0.5340940150130987,64594.88035482346,Very Low,0.12250207085690028,0.6132586167939291,197319.26910817335,132724.3887533499
L003674,2023-12-01,Real_Estate,bond,secured,A,677,2602314.0,0,0.13316075597969998,0.04820819803641466,0.36077921654541223,45260.78767030952,Very Low,0.13558342914381644,0.4209391509043597,148520.23667767143,103259.44900736192
L003682,2023-04-01,Retail,revolving,secured,B,704,167028.42,1,0.26266900412903443,0.12403304533265479,0.5511266127001392,11417.714058753432,Medium,0.29604354131958677,0.6145061731606553,30385.907655080777,18968.193596327343
L003683,2023-04-01,Utilities,term_loan,unsecured,BBB,732,337693.27,0,0.19071774565225044,0.07406028820951728,0.5639823605180369,14105.00759161209,Low,0.19027203558389866,0.6535481306288775,41992.81094192093,27887.803350308837
L003685,2023-02-01,Telecom,term_loan,secured,A,728,4629669.18,0,0.06838578115557464,0.02939767679972454,0.44104521655625906,60026.923587245605,Very Low,0.07374079861700816,0.499880648444864,170657.00524871508,110630.08166146948
L003688,2023-05-01,Energy,bond,secured,BBB,736,752335.78,0,0.08855727360092269,0.034327438958202575,0.41419004344107807,10696.772889911039,Very Low,0.094455666197757,0.47558221210223345,33796.002595626895,23099.229705715858
L003690,2023-07-01,Retail,bond,partially_secured,B,717,686168.1,0,0.2075816422748313,0.08377986184487018,0.5946809135419796,34186.46248400441,Low,0.1999667663186145,0.6630692185993073,90980.26862009664,56793.80613609223
L003702,2023-02-01,Energy,mortgage,secured,B,647,1667080.31,0,0.27586199625857044,0.13586651824677887,0.42280725635318495,95766.01156961417,High,0.37385144026023126,0.48547668746153483,302568.6727098899,206802.6611402757
L003720,2023-07-01,Retail,bond,secured,BB,724,1434382.0,0,0.13474324150954464,0.04878786680857993,0.5293623316972036,37045.00781626258,Very Low,0.11644745821328117,0.5902389998423822,98587.7016007175,61542.69378445492
L003729,2023-06-01,Retail,bond,secured,CCC,632,841653.71,0,0.6321489870448862,0.726741563204462,0.5532444428175571,338400.114334582,Very High,1.0,0.6168675537415763,519188.86518522206,180788.75085064006
L003755,2023-12-01,Industrials,term_loan,secured,BBB,666,421844.17,0,0.20014394037368696,0.07935781703859626,0.4495032823561872,15047.856173747183,Low,0.19905902625729752,0.5094670202225026,42780.90843428909,27733.05226054191
L003762,2023-09-01,Industrials,term_loan,unsecured,A,717,1194732.98,0,0.09194528406843884,0.03523020282429708,0.664673589640465,27976.566826482856,Very Low,0.08837049872025711,0.753341046498503,79537.10680712156,51560.5399806387
L003766,2023-03-01,Industrials,term_loan,partially_secured,BB,748,273357.55,0,0.1726895654739513,0.06482529920663214,0.5650377442661623,10012.742854266377,Very Low,0.16260604712241733,0.6404137793512683,28466.130342989887,18453.38748872351
L003767,2023-03-01,Financials,revolving,secured,BBB,695,2648349.42,0,0.2968540296431024,0.1566432011998708,0.39507885407121707,163896.85505321604,High,0.4167321456342985,0.4536383197746619,500658.99140277464,336762.1363495586
L003773,2023-11-01,Healthcare,term_loan,partially_secured,BBB,717,860777.76,0,0.08593510307723137,0.033644096083600354,0.5564962117591873,16116.180190259283,Very Low,0.076207057155411,0.6338259978515577,41577.29945302233,25461.119262763044
L003776,2023-11-01,Industrials,bond,secured,AA,715,2343128.5,0,0.10984324623529626,0.040391280266876634,0.4559244698205929,43149.58541061758,Very Low,0.10131640737168494,0.51674479409466,122673.85075421588,79524.2653435983
L003795,2023-05-01,Telecom,term_loan,secured,B,673,2934197.67,0,0.360678839902104,0.23563202266067465,0.48069822436026743,332350.39328790107,Very High,0.5910566895851418,0.5448233674899271,944874.7232449732,612524.3299570722
L003817,2023-01-01,Industrials,term_loan,secured,BB,791,2408452.53,0,0.1364903199920522,0.04943550439735347,0.43376045122799056,51644.84907556715,Very Low,0.12400269734094992,0.49162409542180446,146825.8025524665,95180.95347689936
L003834,2023-09-01,Consumer,bond,secured,A,779,3625809.03,0,0.0960019805128551,0.036341252674252464,0.5326970765282988,70191.59849536903,Very Low,0.08563089165025377,0.5972987038090942,185450.05426995954,115258.4557745905
L003849,2023-02-01,Healthcare,mortgage,partially_secured,BBB,720,1649068.18,0,0.054842127208075596,0.026480461198145164,0.5616209253382733,24524.910841004148,Very Low,0.05998074714250846,0.6396628330884042,63270.54860750463,38745.637766500484
L003851,2023-08-01,Retail,term_loan,partially_secured,BBB,672,4067256.72,0,0.12728940205362382,0.04611415504736825,0.6723683358254526,126108.13227653595,Very Low,0.11006581132124486,0.7496906944453798,335610.96750113345,209502.83522459748
L003853,2023-11-01,Telecom,term_loan,secured,BBB,714,1400472.65,0,0.09600206076288674,0.03634127498323529,0.4578612855363715,23302.832582197952,Very Low,0.09115804144255306,0.5189399810269234,66250.13218460299,42947.29960240504
L003854,2023-07-01,Industrials,term_loan,secured,BB,753,325856.41,0,0.167166489272705,0.06221762417470824,0.426498460916417,8646.8347663073,Very Low,0.15606502480072493,0.48339335560266705,24582.866962085252,15936.032195777952
L003872,2023-01-01,Consumer,term_loan,secured,BBB,710,167762.35,0,0.08294932809592377,0.032881981592266296,0.5338944744814499,2945.1533248515257,Very Low,0.07747981139263006,0.5986413134776548,7781.256669387605,4836.103344536079
L003874,2023-12-01,Industrials,term_loan,secured,B,769,506423.57,0,0.2665844504687023,0.12744958976907803,0.4717228927210604,30446.635320985206,Medium,0.31969114301601587,0.5346507266100499,86559.4874618546,56112.85214086939
L003892,2023-04-01,Consumer,mortgage,unsecured,B,662,185994.92,0,0.34251277529948665,0.21065525415602315,0.7014214200623332,27482.2573863638,High,0.4963669636234448,0.7864847086408016,72609.63182222465,45127.37443586085
L003895,2023-07-01,Technology,term_loan,secured,CCC,649,935541.04,0,0.6914654163426893,0.809845552666665,0.5665597110610726,429250.42441648175,Very High,1.0,0.6295422656073618,588962.6258902675,159712.2014737858
L003904,2023-11-01,Technology,bond,unsecured,BBB,732,2453772.62,0,0.08105653037567591,0.03240751309624123,0.8008587661267496,63684.82431060638,Very Low,0.07931764605103367,0.8898875656278399,173196.563847773,109511.73953716664
L003939,2023-07-01,Energy,mortgage,unsecured,B,660,1369044.82,1,0.32932829421938586,0.1937791369565469,0.6186170939712088,164114.36632434587,High,0.5332042829860857,0.7103098943442746,518512.41560045717,354398.0492761113
L003945,2023-11-01,Energy,mortgage,secured,B,701,1057167.75,0,0.3879275207877125,0.27678253316504026,0.4097920953300799,119907.44874441273,Very High,0.7615971175082257,0.47053239034900507,378842.5248163677,258935.07607195497
L003969,2023-01-01,Healthcare,bond,unsecured,B,698,208597.46,0,0.2746921302420291,0.1347799138044344,0.6480328010111995,18219.278687901802,High,0.3052892421057654,0.7380823589850475,47002.97445686315,28783.69576896135
L003970,2023-11-01,Healthcare,revolving,secured,BBB,720,1554055.12,0,0.08954650556129072,0.034588696874991894,0.42342137417845005,22760.059660233474,Very Low,0.07834666721715108,0.4822593026319972,58717.500356202974,35957.440695969504
L003975,2023-07-01,Retail,term_loan,secured,A,809,193066.81,0,0.09067598368325663,0.03488933825589487,0.552374768395224,3720.781658403731,Very Low,0.08327428568628997,0.6158978667606749,9902.098379342115,6181.316720938384
L003983,2023-04-01,Industrials,mortgage,secured,AA,821,4123628.17,0,0.18429898021842187,0.07064116734531158,0.4646129055053252,135340.76723011446,Low,0.17719441524705098,0.5265922670997355,384772.4821027544,249431.71487263995
L004013,2023-09-01,Financials,mortgage,secured,BBB,757,3142790.43,0,0.10501820069795273,0.03893258795462894,0.40091369487199974,49054.58286690324,Very Low,0.10357590236378511,0.4603380136452495,149848.01248232182,100793.42961541857
L004026,2023-11-01,Real_Estate,term_loan,secured,BB,656,573469.45,0,0.14571957383932113,0.05299407227023866,0.3706373439677123,11263.847336933308,Very Low,0.14904348918552865,0.4324411210743283,36961.55896729788,25697.711630364574
L004044,2023-12-01,Consumer,revolving,unsecured,B,616,176132.13,0,0.40835170503433754,0.3103784514159531,0.7247925772496246,39622.683564014165,Very High,0.731344727767278,0.8126901497997154,104685.30386514358,65062.62030112941
L004045,2023-09-01,Healthcare,bond,unsecured,BBB,753,436765.46,0,0.06808944514490146,0.02933063134599215,0.6539436687234507,8377.415138689106,Very Low,0.06643665188192859,0.7448145910231468,21612.459885133354,13235.044746444248
L004060,2023-01-01,Consumer,mortgage,secured,BBB,697,182991.24,0,0.11683337813393703,0.0425976761863495,0.5161598007987911,4023.466466092714,Very Low,0.10037290202300164,0.5787559075502081,10630.219149938357,6606.752683845643
L004072,2023-05-01,Consumer,revolving,secured,BBB,762,5171724.0,0,0.08989239396625716,0.034680498189711355,0.5399983953633097,96853.01319825981,Very Low,0.08171765595091947,0.6054854734919147,255890.97468711183,159037.96148885202
L004075,2023-03-01,Consumer,term_loan,secured,A,688,1560985.75,0,0.1253242596296697,0.045432816263392906,0.5143368305305451,36476.75710161082,Very Low,0.10705334242847508,0.5767118607057948,96373.59355097408,59896.83644936326
L004076,2023-10-01,Technology,mortgage,unsecured,A,774,96614.89,0,0.08195311814084734,0.03263143064547585,0.741814150086159,2338.704179414243,Very Low,0.0798656860336779,0.8242791564374037,6360.314754978645,4021.6105755644026
L004081,2023-04-01,Telecom,bond,secured,B,693,1467523.25,0,0.2683025466467159,0.1289739695849364,0.4346812627752571,82273.12194234149,High,0.3235168405582323,0.4926677432294764,233903.11820220677,151629.9962598653
L004087,2023-10-01,Utilities,mortgage,secured,BBB,703,217892.42,0,0.1897484891156481,0.07353439804113406,0.3768662326495682,6038.372355158468,Low,0.18892094453023223,0.4367161795965354,17977.177754791308,11938.80539963284
L004092,2023-05-01,Retail,lease,unsecured,B,716,50000.0,1,0.31556892410410775,0.1772836331589503,0.6996322544375371,6201.6673970936845,High,0.4231426749026255,0.780089963697854,16504.467695190102,10302.800298096417
L004102,2023-02-01,Financials,term_loan,secured,B,724,841978.46,0,0.3520368439570321,0.2235012288339715,0.39271401200101635,73902.18749879967,Very High,0.5946006333529917,0.45092295555761147,225750.48583814641,151848.29833934674
L004103,2023-05-01,Utilities,mortgage,unsecured,AAA,790,488732.42,0,0.0893715369432884,0.034542348202803684,0.5848927087457082,9874.138489092897,Very Low,0.08874449540085201,0.6777792413012768,29396.852720121966,19522.71423102907
L004115,2023-01-01,Financials,mortgage,secured,A,725,426450.66,0,0.11563754309140774,0.042212217270939316,0.39404859795301167,7093.437431158623,Very Low,0.11230099832327893,0.4524553568051581,21668.464771392075,14575.027340233451
L004121,2023-04-01,Energy,term_loan,secured,BBB,760,721500.64,0,0.1398820419391104,0.050716141427492735,0.4188428317812667,15326.183183985228,Very Low,0.13955095605432027,0.4809246470697345,48422.42908191031,33096.24589792508
L004124,2023-08-01,Retail,mortgage,secured,A,736,50000.0,0,0.11923579407047534,0.043382245783191685,0.48103104069986813,1043.410341849308,Very Low,0.10354525793999454,0.5363496103803531,2776.822937642462,1733.412595793154
L004134,2023-12-01,Energy,term_loan,partially_secured,B,673,1004624.37,0,0.21231297361244925,0.08670822416834444,0.5237587130384821,45624.19990836464,Low,0.23858706991272355,0.6013913933932972,144147.7344985788,98523.53459021416
L004163,2023-07-01,Healthcare,lease,secured,AAA,850,588108.07,0,0.09075555106893057,0.03491061199296318,0.43427661926534966,8916.22561545567,Very Low,0.07907583538185582,0.4946229744840972,23002.509157136978,14086.283541681307
L004173,2023-10-01,Financials,mortgage,unsecured,BB,689,2724358.29,0,0.18906687781070353,0.0731666368662618,0.5933479564643581,118273.31418740038,Low,0.19465185425582326,0.6812953091225197,361291.8513396784,243018.537152278
L004185,2023-02-01,Energy,term_loan,secured,BBB,682,2917660.97,0,0.14959219285698155,0.054558193931883395,0.40767593896016585,64894.798929845485,Very Low,0.15012277964159268,0.46810257257937266,205032.37898453532,140137.58005468984
L004189,2023-08-01,Energy,mortgage,secured,CCC,622,2361070.47,1,0.8105204123626661,0.9163736753487174,0.40462479766267184,875455.4475214524,Very High,1.0,0.4645991843384501,1096951.414527601,221495.96700614865
L004211,2023-04-01,Technology,revolving,secured,B,715,243484.03,0,0.3966888085236636,0.2909177984533938,0.5460226485322306,38676.87981198561,Very High,0.7120236254829617,0.6067221662940635,105185.22672085903,66508.34690887343
L004212,2023-06-01,Industrials,bond,unsecured,BB,666,4508920.05,0,0.15018175714823256,0.05480009775338774,0.6564886248800652,162211.28819323936,Very Low,0.13745909986773797,0.7440642074390659,461165.11130070064,298953.82310746127
L004215,2023-11-01,Technology,mortgage,unsecured,A,696,612919.86,0,0.09284795219151407,0.03547455998812659,0.7631995575178775,16594.29555810433,Very Low,0.08682426771219107,0.8480419083286148,45129.66788006622,28535.372321961888
L004217,2023-07-01,Healthcare,term_loan,unsecured,B,658,501367.23,1,0.355895078667441,0.2288614132759823,0.6419581377418804,73660.59600887961,Very High,0.5183927295550788,0.7311635706322624,190033.16058729275,116372.56457841313
L004231,2023-04-01,Industrials,bond,secured,BBB,675,1787777.14,0,0.10679630502050738,0.03946416216474036,0.4440533757786648,31329.354201603943,Very Low,0.09899084911512399,0.5032900961075387,89069.04863581447,57739.69443421053
L004233,2023-02-01,Industrials,revolving,secured,AA,831,11026264.17,0,0.10028812791645315,0.03755175239919391,0.41944695943725135,173674.33813001934,Very Low,0.09419381159644483,0.4754011838261807,493754.45054349786,320080.11241347855
L004234,2023-08-01,Industrials,revolving,unsecured,AA,723,948676.33,0,0.06756176087621676,0.02921161074491173,0.6799860121325848,18844.019662043724,Very Low,0.07327362328352921,0.7706961461510716,53573.36423126423,34729.34456922051
L004239,2023-09-01,Healthcare,lease,unsecured,CCC,613,549597.15,0,0.6065463894468468,0.6845841026810265,0.647542072811841,243634.77267523747,Very High,1.0,0.7375234400129863,405340.7806893333,161706.0080140958
L004240,2023-04-01,Retail,mortgage,secured,BB,795,2199129.04,0,0.13706023771548417,0.049648528820349105,0.4916327319486061,53678.192969682736,Very Low,0.11850169649437824,0.548170496122696,142853.51746201134,89175.3244923286
L004241,2023-05-01,Telecom,bond,secured,BBB,753,3303844.4,0,0.15605451659918101,0.05726549274064025,0.43856287843239955,82974.46405102688,Very Low,0.14364411163030621,0.49706716641528165,235897.03920915473,152922.57515812785
