issuer_id,sector,year,from_rating,to_rating,upgraded,downgraded,defaulted,notches_moved,from_score,to_score,calculated_notches_moved,rating_transition_type
I01782,Retail,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01783,Utilities,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01784,Technology,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01785,Healthcare,2015,BB,BBB,1,0,0,-1,3,4,1,upgrade
I01786,Industrials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01787,Healthcare,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01788,Retail,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01789,Consumer,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01790,Real_Estate,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01791,Retail,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01792,Industrials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01793,Utilities,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01794,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01795,Financials,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01796,Telecom,2015,A,A,0,0,0,0,5,5,0,unchanged
I01797,Real_Estate,2015,A,A,0,0,0,0,5,5,0,unchanged
I01798,Technology,2015,A,A,0,0,0,0,5,5,0,unchanged
I01799,Utilities,2015,AAA,AAA,0,0,0,0,7,7,0,unchanged
I01800,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01801,Real_Estate,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01802,Energy,2015,A,BBB,0,1,0,1,5,4,-1,downgrade
I01803,Energy,2015,B,BB,1,0,0,-1,2,3,1,upgrade
I01804,Energy,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01805,Real_Estate,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01806,Healthcare,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01807,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01808,Utilities,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01809,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01810,Technology,2015,BB,B,0,1,0,1,3,2,-1,downgrade
I01811,Telecom,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01812,Technology,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01813,Industrials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01814,Retail,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01815,Retail,2015,B,D,0,0,1,2,2,0,-2,default
I01816,Technology,2015,B,B,0,0,0,0,2,2,0,unchanged
I01817,Utilities,2015,B,B,0,0,0,0,2,2,0,unchanged
I01818,Technology,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01819,Industrials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01820,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01821,Technology,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01822,Consumer,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01823,Energy,2015,B,BB,1,0,0,-1,2,3,1,upgrade
I01824,Industrials,2015,BB,B,0,1,0,1,3,2,-1,downgrade
I01825,Utilities,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01826,Technology,2015,A,A,0,0,0,0,5,5,0,unchanged
I01827,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01828,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01829,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01830,Industrials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01831,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01832,Energy,2015,B,B,0,0,0,0,2,2,0,unchanged
I01833,Utilities,2015,A,BBB,0,1,0,1,5,4,-1,downgrade
I01834,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01835,Financials,2015,A,A,0,0,0,0,5,5,0,unchanged
I01836,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01837,Consumer,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01838,Industrials,2015,A,A,0,0,0,0,5,5,0,unchanged
I01839,Healthcare,2015,B,B,0,0,0,0,2,2,0,unchanged
I01840,Utilities,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01841,Retail,2015,AAA,AAA,0,0,0,0,7,7,0,unchanged
I01842,Retail,2015,AAA,AAA,0,0,0,0,7,7,0,unchanged
I01843,Industrials,2015,B,B,0,0,0,0,2,2,0,unchanged
I01844,Retail,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01845,Telecom,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01846,Technology,2015,A,A,0,0,0,0,5,5,0,unchanged
I01847,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01848,Industrials,2015,B,B,0,0,0,0,2,2,0,unchanged
I01849,Industrials,2015,B,B,0,0,0,0,2,2,0,unchanged
I01850,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01851,Real_Estate,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01852,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01853,Utilities,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01854,Utilities,2015,BBB,A,1,0,0,-1,4,5,1,upgrade
I01855,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01856,Consumer,2015,BBB,A,1,0,0,-1,4,5,1,upgrade
I01857,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01858,Industrials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01859,Technology,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01860,Telecom,2015,A,A,0,0,0,0,5,5,0,unchanged
I01861,Telecom,2015,AA,A,0,1,0,1,6,5,-1,downgrade
I01862,Utilities,2015,A,A,0,0,0,0,5,5,0,unchanged
I01863,Telecom,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01864,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01865,Retail,2015,A,A,0,0,0,0,5,5,0,unchanged
I01866,Technology,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01867,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01868,Industrials,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01869,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01870,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01871,Technology,2015,AAA,AAA,0,0,0,0,7,7,0,unchanged
I01872,Industrials,2015,AAA,AAA,0,0,0,0,7,7,0,unchanged
I01873,Technology,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01874,Telecom,2015,BB,D,0,0,1,3,3,0,-3,default
I01875,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01876,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01877,Telecom,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01878,Real_Estate,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01879,Telecom,2015,B,B,0,0,0,0,2,2,0,unchanged
I01880,Real_Estate,2015,B,BB,1,0,0,-1,2,3,1,upgrade
I01881,Healthcare,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01882,Industrials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01883,Utilities,2015,BB,B,0,1,0,1,3,2,-1,downgrade
I01884,Retail,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01885,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01886,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01887,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01888,Financials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01889,Industrials,2015,A,A,0,0,0,0,5,5,0,unchanged
I01890,Industrials,2015,BBB,AAA,1,0,0,-3,4,7,3,upgrade
I01891,Real_Estate,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01892,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01893,Real_Estate,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01894,Industrials,2015,B,B,0,0,0,0,2,2,0,unchanged
I01895,Consumer,2015,AAA,AAA,0,0,0,0,7,7,0,unchanged
I01896,Consumer,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01897,Financials,2015,B,B,0,0,0,0,2,2,0,unchanged
I01898,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01899,Retail,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01900,Healthcare,2015,CCC,D,0,0,1,1,1,0,-1,default
I01901,Energy,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01902,Industrials,2015,B,B,0,0,0,0,2,2,0,unchanged
I01903,Utilities,2015,A,A,0,0,0,0,5,5,0,unchanged
I01904,Industrials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01905,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01906,Healthcare,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01907,Technology,2015,B,B,0,0,0,0,2,2,0,unchanged
I01908,Healthcare,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01909,Retail,2015,A,A,0,0,0,0,5,5,0,unchanged
I01910,Retail,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01911,Telecom,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01912,Healthcare,2015,A,BBB,0,1,0,1,5,4,-1,downgrade
I01913,Real_Estate,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01914,Consumer,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01915,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01916,Real_Estate,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01917,Financials,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01918,Retail,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01919,Telecom,2015,B,B,0,0,0,0,2,2,0,unchanged
I01920,Healthcare,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01921,Consumer,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01922,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01923,Healthcare,2015,B,B,0,0,0,0,2,2,0,unchanged
I01924,Energy,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01925,Utilities,2015,A,BB,0,1,0,2,5,3,-2,downgrade
I01926,Healthcare,2015,A,A,0,0,0,0,5,5,0,unchanged
I01927,Telecom,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01928,Consumer,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01929,Industrials,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01930,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01931,Telecom,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01932,Consumer,2015,B,B,0,0,0,0,2,2,0,unchanged
I01933,Real_Estate,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01934,Consumer,2015,B,B,0,0,0,0,2,2,0,unchanged
I01935,Industrials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01936,Retail,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01937,Healthcare,2015,CCC,CCC,0,0,0,0,1,1,0,unchanged
I01938,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01939,Financials,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01940,Technology,2015,B,B,0,0,0,0,2,2,0,unchanged
I01941,Technology,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01942,Financials,2015,A,BBB,0,1,0,1,5,4,-1,downgrade
I01943,Healthcare,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01944,Financials,2015,A,BBB,0,1,0,1,5,4,-1,downgrade
I01945,Financials,2015,BBB,A,1,0,0,-1,4,5,1,upgrade
I01946,Energy,2015,B,D,0,0,1,2,2,0,-2,default
I01947,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01948,Financials,2015,B,B,0,0,0,0,2,2,0,unchanged
I01949,Real_Estate,2015,BB,BBB,1,0,0,-1,3,4,1,upgrade
I01950,Real_Estate,2015,A,AA,1,0,0,-1,5,6,1,upgrade
I01951,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01952,Financials,2015,B,B,0,0,0,0,2,2,0,unchanged
I01953,Energy,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01954,Industrials,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01955,Energy,2015,B,BB,1,0,0,-1,2,3,1,upgrade
I01956,Retail,2015,CCC,BB,1,0,0,-2,1,3,2,upgrade
I01957,Consumer,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01958,Consumer,2015,CCC,D,0,0,1,1,1,0,-1,default
I01959,Healthcare,2015,CCC,D,0,0,1,1,1,0,-1,default
I01960,Utilities,2015,B,CCC,0,1,0,1,2,1,-1,downgrade
I01961,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01962,Consumer,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01963,Energy,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01964,Retail,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01965,Consumer,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01966,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01967,Industrials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01968,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01969,Consumer,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01970,Consumer,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01971,Retail,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01972,Utilities,2015,CCC,D,0,0,1,1,1,0,-1,default
I01973,Utilities,2015,AA,A,0,1,0,1,6,5,-1,downgrade
I01974,Retail,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01975,Utilities,2015,A,A,0,0,0,0,5,5,0,unchanged
I01976,Technology,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01977,Healthcare,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01978,Telecom,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01979,Financials,2015,A,A,0,0,0,0,5,5,0,unchanged
I01980,Consumer,2015,A,A,0,0,0,0,5,5,0,unchanged
I01981,Retail,2015,A,A,0,0,0,0,5,5,0,unchanged
I01982,Industrials,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01983,Technology,2015,BB,B,0,1,0,1,3,2,-1,downgrade
I01984,Industrials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01985,Technology,2015,AA,AA,0,0,0,0,6,6,0,unchanged
I01986,Consumer,2015,BB,BBB,1,0,0,-1,3,4,1,upgrade
I01987,Retail,2015,B,B,0,0,0,0,2,2,0,unchanged
I01988,Healthcare,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01989,Industrials,2015,AA,A,0,1,0,1,6,5,-1,downgrade
I01990,Financials,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01991,Real_Estate,2015,BB,B,0,1,0,1,3,2,-1,downgrade
I01992,Utilities,2015,BB,CCC,0,1,0,2,3,1,-2,downgrade
I01993,Energy,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01994,Real_Estate,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01995,Real_Estate,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01996,Energy,2015,A,A,0,0,0,0,5,5,0,unchanged
I01997,Utilities,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I01998,Telecom,2015,BB,BB,0,0,0,0,3,3,0,unchanged
I01999,Consumer,2015,BBB,BBB,0,0,0,0,4,4,0,unchanged
I02000,Financials,2015,A,A,0,0,0,0,5,5,0,unchanged
I00001,Consumer,2016,A,A,0,0,0,0,5,5,0,unchanged
I00002,Industrials,2016,A,A,0,0,0,0,5,5,0,unchanged
I00003,Industrials,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00004,Industrials,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00005,Real_Estate,2016,A,A,0,0,0,0,5,5,0,unchanged
I00006,Financials,2016,B,B,0,0,0,0,2,2,0,unchanged
I00007,Utilities,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00008,Healthcare,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00009,Consumer,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00010,Real_Estate,2016,AAA,AA,0,1,0,1,7,6,-1,downgrade
I00011,Healthcare,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00012,Retail,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00013,Consumer,2016,CCC,D,0,0,1,1,1,0,-1,default
I00014,Telecom,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00015,Telecom,2016,B,B,0,0,0,0,2,2,0,unchanged
I00016,Healthcare,2016,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00017,Retail,2016,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00018,Consumer,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00019,Utilities,2016,A,A,0,0,0,0,5,5,0,unchanged
I00020,Healthcare,2016,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00021,Financials,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00022,Consumer,2016,B,B,0,0,0,0,2,2,0,unchanged
I00025,Retail,2016,AAA,AAA,0,0,0,0,7,7,0,unchanged
I00027,Healthcare,2016,B,B,0,0,0,0,2,2,0,unchanged
I00028,Telecom,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00029,Energy,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00030,Utilities,2016,B,B,0,0,0,0,2,2,0,unchanged
I00031,Utilities,2016,A,A,0,0,0,0,5,5,0,unchanged
I00032,Healthcare,2016,B,B,0,0,0,0,2,2,0,unchanged
I00033,Energy,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00034,Financials,2016,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00036,Real_Estate,2016,A,A,0,0,0,0,5,5,0,unchanged
I00037,Retail,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00038,Telecom,2016,A,A,0,0,0,0,5,5,0,unchanged
I00039,Energy,2016,B,B,0,0,0,0,2,2,0,unchanged
I00040,Utilities,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00041,Energy,2016,B,B,0,0,0,0,2,2,0,unchanged
I00042,Financials,2016,BB,BBB,1,0,0,-1,3,4,1,upgrade
I00043,Healthcare,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00044,Telecom,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00045,Technology,2016,AA,AA,0,0,0,0,6,6,0,unchanged
I00046,Energy,2016,AA,AAA,1,0,0,-1,6,7,1,upgrade
I00047,Energy,2016,AA,AA,0,0,0,0,6,6,0,unchanged
I00048,Healthcare,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00049,Telecom,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00050,Technology,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00051,Financials,2016,BB,AAA,1,0,0,-4,3,7,4,upgrade
I00052,Consumer,2016,A,B,0,1,0,3,5,2,-3,downgrade
I00053,Industrials,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00054,Industrials,2016,B,B,0,0,0,0,2,2,0,unchanged
I00055,Financials,2016,A,A,0,0,0,0,5,5,0,unchanged
I00056,Industrials,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00057,Utilities,2016,B,BB,1,0,0,-1,2,3,1,upgrade
I00058,Real_Estate,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00059,Consumer,2016,B,B,0,0,0,0,2,2,0,unchanged
I00060,Healthcare,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00061,Energy,2016,B,B,0,0,0,0,2,2,0,unchanged
I00062,Real_Estate,2016,B,B,0,0,0,0,2,2,0,unchanged
I00063,Healthcare,2016,B,D,0,0,1,2,2,0,-2,default
I00064,Healthcare,2016,B,B,0,0,0,0,2,2,0,unchanged
I00065,Energy,2016,CCC,D,0,0,1,1,1,0,-1,default
I00066,Industrials,2016,B,B,0,0,0,0,2,2,0,unchanged
I00067,Consumer,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00068,Technology,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00069,Real_Estate,2016,A,A,0,0,0,0,5,5,0,unchanged
I00070,Utilities,2016,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00071,Real_Estate,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00072,Financials,2016,AA,AA,0,0,0,0,6,6,0,unchanged
I00073,Energy,2016,B,B,0,0,0,0,2,2,0,unchanged
I00074,Energy,2016,B,B,0,0,0,0,2,2,0,unchanged
I00075,Retail,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00076,Energy,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00077,Consumer,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00078,Utilities,2016,AAA,AAA,0,0,0,0,7,7,0,unchanged
I00079,Retail,2016,CCC,D,0,0,1,1,1,0,-1,default
I00080,Financials,2016,B,D,0,0,1,2,2,0,-2,default
I00081,Utilities,2016,B,B,0,0,0,0,2,2,0,unchanged
I00082,Utilities,2016,A,A,0,0,0,0,5,5,0,unchanged
I00083,Industrials,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00084,Retail,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00085,Industrials,2016,A,A,0,0,0,0,5,5,0,unchanged
I00086,Consumer,2016,A,A,0,0,0,0,5,5,0,unchanged
I00088,Financials,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00090,Utilities,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00091,Industrials,2016,B,B,0,0,0,0,2,2,0,unchanged
I00092,Financials,2016,AA,AA,0,0,0,0,6,6,0,unchanged
I00093,Energy,2016,B,B,0,0,0,0,2,2,0,unchanged
I00094,Retail,2016,AA,AA,0,0,0,0,6,6,0,unchanged
I00095,Utilities,2016,CCC,D,0,0,1,1,1,0,-1,default
I00096,Industrials,2016,A,A,0,0,0,0,5,5,0,unchanged
I00097,Retail,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00098,Energy,2016,AA,AA,0,0,0,0,6,6,0,unchanged
I00099,Technology,2016,A,A,0,0,0,0,5,5,0,unchanged
I00100,Telecom,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00101,Retail,2016,AA,AA,0,0,0,0,6,6,0,unchanged
I00102,Utilities,2016,B,B,0,0,0,0,2,2,0,unchanged
I00103,Consumer,2016,AA,AA,0,0,0,0,6,6,0,unchanged
I00104,Consumer,2016,B,B,0,0,0,0,2,2,0,unchanged
I00105,Healthcare,2016,AA,AA,0,0,0,0,6,6,0,unchanged
I00106,Financials,2016,A,A,0,0,0,0,5,5,0,unchanged
I00107,Retail,2016,AA,AA,0,0,0,0,6,6,0,unchanged
I00108,Telecom,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00109,Retail,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00110,Utilities,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00111,Industrials,2016,A,A,0,0,0,0,5,5,0,unchanged
I00112,Energy,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00113,Technology,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00114,Telecom,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00115,Technology,2016,B,B,0,0,0,0,2,2,0,unchanged
I00116,Real_Estate,2016,A,A,0,0,0,0,5,5,0,unchanged
I00117,Telecom,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00118,Industrials,2016,B,B,0,0,0,0,2,2,0,unchanged
I00119,Utilities,2016,A,A,0,0,0,0,5,5,0,unchanged
I00120,Utilities,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00121,Industrials,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00122,Telecom,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00123,Healthcare,2016,A,A,0,0,0,0,5,5,0,unchanged
I00124,Industrials,2016,BB,B,0,1,0,1,3,2,-1,downgrade
I00125,Utilities,2016,B,B,0,0,0,0,2,2,0,unchanged
I00126,Technology,2016,A,A,0,0,0,0,5,5,0,unchanged
I00127,Utilities,2016,B,B,0,0,0,0,2,2,0,unchanged
I00128,Healthcare,2016,CCC,CCC,0,0,0,0,1,1,0,unchanged
I00129,Telecom,2016,B,B,0,0,0,0,2,2,0,unchanged
I00130,Consumer,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00131,Real_Estate,2016,A,A,0,0,0,0,5,5,0,unchanged
I00132,Retail,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00133,Real_Estate,2016,A,A,0,0,0,0,5,5,0,unchanged
I00134,Healthcare,2016,A,A,0,0,0,0,5,5,0,unchanged
I00135,Technology,2016,A,A,0,0,0,0,5,5,0,unchanged
I00136,Consumer,2016,B,B,0,0,0,0,2,2,0,unchanged
I00137,Financials,2016,BBB,A,1,0,0,-1,4,5,1,upgrade
I00138,Telecom,2016,B,B,0,0,0,0,2,2,0,unchanged
I00139,Telecom,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00140,Consumer,2016,AA,AA,0,0,0,0,6,6,0,unchanged
I00141,Energy,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00142,Telecom,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00143,Retail,2016,B,B,0,0,0,0,2,2,0,unchanged
I00144,Financials,2016,BBB,A,1,0,0,-1,4,5,1,upgrade
I00145,Financials,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00146,Technology,2016,AA,AA,0,0,0,0,6,6,0,unchanged
I00147,Real_Estate,2016,A,A,0,0,0,0,5,5,0,unchanged
I00148,Retail,2016,A,A,0,0,0,0,5,5,0,unchanged
I00149,Financials,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00150,Retail,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00151,Healthcare,2016,B,B,0,0,0,0,2,2,0,unchanged
I00152,Energy,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00153,Financials,2016,A,A,0,0,0,0,5,5,0,unchanged
I00154,Energy,2016,B,B,0,0,0,0,2,2,0,unchanged
I00155,Energy,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00156,Telecom,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00157,Retail,2016,A,A,0,0,0,0,5,5,0,unchanged
I00158,Financials,2016,A,A,0,0,0,0,5,5,0,unchanged
I00159,Consumer,2016,A,A,0,0,0,0,5,5,0,unchanged
I00160,Consumer,2016,BBB,BBB,0,0,0,0,4,4,0,unchanged
I00161,Technology,2016,A,BBB,0,1,0,1,5,4,-1,downgrade
I00162,Real_Estate,2016,BB,BB,0,0,0,0,3,3,0,unchanged
I00164,Consumer,2016,A,BBB,0,1,0,1,5,4,-1,downgrade
